date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANSS,ANTM,AON,AOS,APA,AIV,AAPL,AMAT,APTV,ADM,ARNC,ANET,AJG,AIZ,ATO,T,ADSK,ADP,AZO,AVB,AVY,BHGE,BLL,BAC,BK,BAX,BBT,BDX,BRK.B,BBY,BIIB,BLK,HRB,BA,BKNG,BWA,BXP,BSX,BMY,AVGO,BR,BF.B,CHRW,COG,CDNS,CPB,COF,CPRI,CAH,KMX,CCL,CAT,CBOE,CBRE,CBS,CE,CELG,CNC,CNP,CTL,CERN,CF,SCHW,CHTR,CVX,CMG,CB,CHD,CI,XEC,CINF,CTAS,CSCO,C,CFG,CTXS,CLX,CME,CMS,KO,CTSH,CL,CMCSA,CMA,CAG,CXO,COP,ED,STZ,COO,CPRT,GLW,CTVA,COST,COTY,CCI,CSX,CMI,CVS,DHI,DHR,DRI,DVA,DE,DAL,XRAY,DVN,FANG,DLR,DFS,DISCA,DISCK,DISH,DG,DLTR,D,DOV,DOW,DD,DTE,DRE,DUK,DXC,ETFC,EMN,ETN,EBAY,ECL,EIX,EW,EA,EMR,ETR,EOG,EFX,EQIX,EQR,ESS,EL,EVRG,ES,RE,EXC,EXPE,EXPD,EXR,XOM,FFIV,FB,FAST,FRT,FDX,FIS,FITB,FE,FRC,FISV
2017-04-25,184.0767,42.1591,60.1239,129.16,114.5194,50.6894,133.49,13.49,145.1197,10.6271,163.1641,35.7762,53.8451,134.525,61.8,87.5885,105.3012,107.7637,120.55,118.78,77.2865,229.3573,256.5747,37.2822,77.8596,888.84,872.3,65.9391,907.62,51.9104,45.6145,62.7431,78.271,57.1837,118.93700000000001,77.3703,123.7069,78.2542,56.2839,154.1848,70.8463,58.4313,75.70100000000001,109.77,168.2732,117.2385,51.2014,47.856,41.3159,139.6074,39.4876,,42.5085,26.3816,139.42,53.5345,91.9922,76.6168,35.594,90.32,100.6381,712.06,177.2495,78.8939,,36.7748,23.1334,45.1902,52.1209,40.8231,174.3343,167.53,49.236000000000004,286.89,366.5707,22.4973,174.7153,1799.09,39.4973,126.7941,25.74,50.994,211.1124,67.4771,37.5945,73.8413,23.8774,31.93,53.8563,82.1453,37.47,67.6869,58.74,55.7255,99.5548,82.0691,34.3,64.6705,85.1705,125.52,36.725,25.999000000000002,20.2505,59.45,25.4733,38.7523,344.5,97.8288,471.76,131.4508,48.5857,157.105,119.1692,67.9664,122.3568,31.415,57.4507,34.4622,83.189,129.0924,115.7687,42.5746,40.3171,57.7383,70.7357,36.9888,67.8204,37.1324,130.6845,46.6764,73.3158,167.6433,201.2242,30.86,27.0927,,161.8924,17.2263,87.3712,49.3566,142.6765,77.505,31.7365,82.2691,80.9087,68.5,109.0336,44.253,62.0838,39.926,103.34100000000001,104.5644,64.2148,29.29,28.765,62.54,69.6842,80.69,70.3451,62.51,,81.4489,97.8254,24.9875,75.0096,64.3535,35.19,77.5927,70.9628,32.561,125.3788,75.202,98.92,92.99,57.2796,69.5856,93.9164,135.4485,387.8818,60.88,224.7241,85.117,,55.9024,239.4245,32.5599,132.4602,55.4078,72.9521,74.5984,138.19,146.49,21.6784,126.2028,185.0498,81.7905,23.729,27.8272,91.8094,59.81
2017-04-26,183.9541,42.1976,60.0685,130.08,114.7992,50.6894,132.79,13.41,145.2293,10.4716,162.9775,35.676,53.8647,134.3827,62.24,84.5513,105.5058,107.0662,120.73,119.74,78.2385,230.5897,255.9113,37.0803,78.4156,889.14,871.73,65.1016,909.29,51.9858,45.409,62.5859,78.1643,57.2694,117.8526,76.6632,121.9299,78.0238,56.353,154.1006,70.4046,58.3146,74.39399999999999,110.0,174.6837,117.2385,51.542,47.6274,41.4917,138.7863,39.4102,,42.2193,26.8901,139.36,53.4491,92.0872,77.3882,36.0396,90.23,100.4944,715.12,176.6876,79.6502,,36.7895,23.0465,45.1136,54.4522,40.9915,175.0547,167.63,49.6925,279.98,367.2128,22.1724,173.0016,1804.12,39.71,120.5287,25.97,50.8333,209.6748,67.4771,37.1496,69.1942,23.7796,31.75,53.6786,79.7264,38.05,67.6401,59.96,56.2082,99.7836,81.5522,34.55,65.1574,84.6735,125.2,36.4,25.9441,20.2036,59.53,25.3987,39.1826,345.4,97.23299999999999,482.99,133.186,48.0931,156.8552,117.7788,68.0232,121.4961,31.3962,57.3457,34.7931,83.2583,126.6461,115.8652,42.4343,40.4386,58.0607,70.0495,37.2771,68.7132,37.0186,128.9485,46.2459,73.0757,165.6418,199.8948,30.99,26.9503,,165.755,17.1318,87.5843,49.2113,142.6389,77.3446,32.067,81.9531,81.3816,68.48,108.4554,43.9121,62.3993,39.926,102.5856,103.7528,62.2582,29.39,28.79,63.3,70.7069,81.73,70.155,62.3101,,80.8544,97.9755,24.9602,74.928,64.3619,35.19,77.4121,71.1483,32.7595,125.9165,74.6158,109.3,93.5,57.2796,68.9325,92.97,134.7395,388.626,61.2081,227.2032,85.5359,,55.6601,244.1669,32.3928,132.7732,54.8856,73.3142,74.2972,137.3,146.56,21.721,124.2808,185.6471,81.8101,23.691,27.7454,92.2528,59.995
2017-04-27,185.0012,42.0531,61.0198,130.92,116.2561,51.2322,133.38,13.62,142.6491,10.4346,162.7221,35.7952,54.4542,133.9271,59.75,81.3705,105.3889,106.4724,126.91,120.09,79.1218,234.0076,254.1651,37.3057,78.5882,891.44,874.25,65.1198,918.38,51.8633,43.0407,62.965,77.9798,58.2118,120.6932,76.8352,121.4195,78.8592,56.5109,152.3312,71.4352,55.5525,74.27,110.15,173.9715,117.6596,52.9529,46.0179,41.1309,138.8926,40.0104,,42.695,26.6163,139.65,53.8096,92.1821,77.5119,35.5672,90.63,100.7819,703.9,176.2662,79.9757,,37.8565,22.815,45.1806,54.2857,40.7577,177.7223,166.55,49.7876,276.57,368.9504,22.5251,174.4392,1835.87,40.7545,119.2415,26.18,52.6296,211.0084,67.932,37.1655,69.1942,23.5938,32.04,53.4074,79.0065,38.01,68.4165,60.08,56.6074,97.8958,80.3528,36.0,64.6024,84.4621,123.97,36.475,26.2279,20.1411,60.06,25.5571,38.3904,348.8,96.6738,482.0,132.6971,48.0834,156.1355,115.0177,69.12100000000001,121.2125,31.7252,56.8195,34.7648,80.6057,127.0538,111.1163,42.5559,40.2235,58.3343,69.8589,38.0459,67.9164,36.8288,126.8931,45.7867,73.482,166.2053,199.2751,31.18,27.5484,,166.3644,17.0278,88.0663,49.657,141.6916,78.0898,32.3198,81.8839,81.2964,68.82,107.1352,43.3155,62.5669,38.7063,99.8423,105.6838,61.3897,29.39,28.71,65.0,71.3107,83.13,70.336,61.2563,,79.3881,98.5665,25.4424,75.2001,64.1421,34.5556,77.6212,70.935,32.8091,126.4737,74.7647,109.67,94.24,56.9147,69.5584,91.6786,132.2631,392.0702,60.5049,227.5897,85.156,,55.6881,241.3158,32.3371,133.2133,54.8856,70.6033,74.1694,126.99,147.7,21.5172,124.8433,187.7329,82.0149,23.3874,27.7454,92.1937,59.945
2017-04-28,184.7371,42.0435,60.8997,130.32,117.0377,51.5678,133.74,13.3,141.60299999999998,10.4531,162.6435,35.7141,54.0808,133.3576,60.94,81.5238,106.1001,106.0482,127.78,134.62,77.1786,234.7875,243.5221,36.93,77.9267,924.52,905.96,65.3474,924.99,51.5428,41.7097,62.7153,76.9314,57.9834,120.8563,76.2141,120.8429,78.792,56.4517,152.8929,70.9739,55.4553,72.6958,110.16,173.5714,117.3658,52.4274,46.3227,40.4739,138.7574,39.3134,,42.667,26.7238,139.64,52.9369,91.3468,77.1501,35.3177,90.07,100.1398,692.19,177.7739,79.6598,,37.6313,22.5159,45.2095,54.5404,40.3836,182.0254,165.21,49.273999999999994,271.21,363.1523,23.0077,175.9721,1846.82,40.8899,119.8188,26.38,52.9888,208.8519,67.6901,37.5945,69.0896,22.733,32.57,53.8095,77.154,37.33,67.902,58.5,57.3407,97.4954,80.3625,35.81,64.8166,83.6262,124.05,37.2,26.1272,20.0474,64.75,24.9142,37.9991,345.16,97.8013,474.47,131.5754,47.8419,156.2954,115.0572,68.2219,119.7748,32.025999999999996,56.5612,34.708,80.1109,126.7599,112.1491,42.4717,40.3545,58.8522,68.658,37.6615,67.8684,36.8003,126.3743,45.8346,73.205,167.6433,200.2347,30.9,27.386999999999997,,166.43,16.8765,87.677,49.2598,141.579,77.7597,31.9698,82.2987,80.5682,69.01,107.5496,43.0314,62.3401,38.844,99.236,107.1298,59.7385,28.78,27.98,64.44,70.814,82.77,70.1007,60.6717,,79.0116,98.1162,25.2331,74.8373,63.6857,34.2483,75.8057,70.1467,33.1565,126.2,74.4111,109.67,94.82,56.4001,69.1774,91.1857,131.4084,398.5198,60.5518,230.4459,84.8832,,55.3433,239.2249,32.1422,130.7877,54.2378,70.1206,74.5254,129.13,150.25,21.1853,122.7151,185.7646,82.1124,23.1787,27.2181,91.1097,59.57
2017-05-01,183.7748,41.8893,61.3984,133.57,116.9894,52.0119,135.11,13.62,139.9991,10.4531,153.067,35.5043,54.8176,134.8098,61.48,80.8819,106.5677,106.3404,131.59,133.68,76.2561,236.1065,247.2779,36.7233,78.128,932.82,912.57,64.4552,948.23,51.147,41.1813,62.3825,76.91199999999999,58.6497,122.3629,75.4783,121.7503,79.2145,56.8366,152.2189,70.5616,55.1149,72.7149,110.9,174.8496,117.8065,52.2231,46.4655,40.113,141.5876,40.3686,,42.6484,26.6456,141.1,53.0603,92.3055,76.8549,34.8454,91.98,99.6414,682.99,178.8789,80.0331,,37.646,22.7764,45.3247,54.4522,40.7577,181.451,165.44,48.9411,271.03,361.6698,22.8778,173.649,1869.92,41.3832,120.169,26.4,53.2346,209.3342,67.6514,37.6263,68.9471,23.2807,32.71,53.1736,78.2962,36.72,67.5278,58.15,58.0648,97.2475,80.6063,36.25,64.9042,84.2315,124.06,37.665,25.9257,19.820999999999998,65.27,24.9049,38.8599,344.14,97.0863,477.58,131.2303,47.6391,157.4449,114.712,67.304,118.9044,31.932,56.8865,35.2395,80.9126,126.5703,112.5834,42.2378,40.4199,58.9695,68.4293,37.6615,68.6172,36.3353,125.0972,45.4232,72.808,167.1866,200.9543,30.64,27.6338,,166.7488,17.1318,87.7604,49.9186,141.9448,77.3069,31.8337,82.1012,80.9843,69.08,107.8965,42.9935,62.1233,38.667,98.3613,106.5887,59.1468,27.98,27.19,62.93,70.1712,80.75,69.657,60.4256,,78.75399999999999,97.5064,25.2331,74.4472,64.5817,34.5259,76.395,70.6011,33.0572,126.3564,73.7319,109.9,94.79,56.4843,68.7601,90.7224,131.1074,400.8859,60.7862,233.7545,84.9222,,55.1011,237.9133,31.8638,133.6046,54.1411,70.0277,74.8996,127.4,152.46,21.1141,124.8433,184.3251,82.3367,23.5202,26.7817,92.3316,59.545
2017-05-02,185.3974,42.0049,61.537,134.28,116.4395,52.3376,135.0,10.32,142.0115,10.4439,152.0357,35.7809,54.9454,136.224,62.5,82.8651,105.5838,107.9805,133.41,134.12,76.1775,236.3665,249.6387,37.0239,78.4444,937.09,916.44,64.4825,946.94,51.1282,42.933,62.8818,77.2129,58.5736,122.7468,75.593,122.0339,79.3778,58.2577,153.0521,70.1788,54.7356,72.0376,110.85,176.8694,117.4441,51.7755,46.1608,39.9094,142.4859,40.3783,,38.8619,26.5478,141.19,52.235,93.1502,76.8644,34.7117,93.45,99.6798,688.94,179.0475,79.8895,,37.5873,22.6992,45.2671,54.5404,40.6548,180.3801,166.05,48.9887,271.34,363.0862,23.0077,174.6487,1880.52,39.536,120.0649,26.59,52.8943,213.2406,67.7094,37.7375,69.1086,23.6035,32.79,53.2204,79.1505,37.9,68.2762,57.88,58.2041,96.7804,80.9184,35.95,63.9402,83.60700000000001,123.82,38.495,25.8158,20.2661,65.28,24.5695,39.1533,337.69,96.573,486.86,131.3645,47.1658,158.3045,113.7555,67.2472,119.1294,32.1858,57.1256,34.9643,80.4573,123.3465,113.1819,42.3969,40.5789,59.1063,67.4381,37.8057,68.3292,36.0127,125.4663,44.677,73.1865,169.6254,202.0238,30.65,27.5484,,167.4332,17.0751,87.4453,49.8896,150.6024,74.515,31.3769,81.9728,82.1098,70.09,106.8943,45.2947,62.35,38.2145,97.7848,105.1987,59.1086,27.96,27.21,63.17,71.8464,81.7,69.9105,59.8641,,79.1999,97.8066,25.2786,74.7375,65.072,34.5061,75.9768,71.5099,33.2557,122.4557,73.6109,110.11,94.25,55.3522,69.1774,90.5647,132.5447,403.4428,60.6924,234.2918,85.2144,,55.1756,235.6894,31.9844,135.9421,52.2555,68.2731,74.8905,127.5,152.78,21.3749,125.4527,185.1085,81.2054,23.2071,26.3908,91.7305,59.32
2017-05-03,186.4351,42.1205,61.6386,129.89,116.0728,52.1501,134.85,10.39,142.2805,10.3422,152.5465,35.6569,55.1713,136.5088,52.8,82.9705,104.8726,106.8117,130.43,131.97,75.8439,234.6912,248.0486,36.9018,81.4161,948.45,927.04,63.9272,941.03,51.1187,42.982,62.7801,76.5237,58.5831,121.67200000000001,74.6372,121.9488,79.3874,59.1262,153.3516,69.9727,50.5244,72.1234,111.0,175.5716,117.8554,52.5637,46.4751,39.6318,142.0512,40.2234,,38.5262,26.244,140.68,52.1781,99.1963,76.2836,34.2216,93.35,93.4504,697.18,177.0622,79.7842,,37.3034,22.9308,45.5361,54.7657,41.2908,178.9003,166.73,49.1218,271.36,362.8879,23.0263,174.6011,1876.79,39.652,118.1058,26.46,52.0529,212.7204,67.1384,37.6501,69.1657,23.7209,32.76,53.1269,79.1793,37.18,67.8552,58.52,58.1484,96.809,80.9671,35.72,61.7978,82.2715,123.43,38.02,25.7334,19.8522,64.28,23.7682,39.5152,324.49,97.8196,479.97,131.8726,47.0885,156.9551,116.5955,67.3608,118.2198,32.1952,57.6327,35.3155,86.1583,124.399,113.9251,42.3898,40.5135,59.1746,67.7431,37.0369,69.0972,35.8324,128.4995,45.0405,72.7248,168.8092,202.1238,30.27,27.3016,,168.5864,17.1223,87.1858,49.9186,148.7921,75.1752,31.5719,81.7852,82.6772,66.45,106.7594,45.7492,62.902,37.5456,99.6734,104.0233,58.3546,26.78,26.19,60.38,72.0606,81.92,69.3221,59.5565,,78.2686,97.4126,25.0694,74.42,65.3171,35.7154,74.6935,71.3417,33.0076,122.7588,73.3411,109.86,94.11,55.4551,69.3407,90.4563,132.1562,403.7482,59.933,233.3398,88.9355,,55.0732,236.3452,31.5389,136.0791,52.2941,67.61399999999999,75.4838,126.99,151.8,21.4555,124.037,185.98,80.9323,23.4538,26.6486,92.1148,59.23
2017-05-04,188.2086,42.9587,62.0911,130.81,116.5745,52.4067,134.61,10.1,144.2629,10.2498,152.6643,35.4804,55.7018,137.401,52.86,81.8495,105.9052,107.7166,130.15,141.89,75.9126,236.1258,247.47299999999998,37.4465,82.0296,954.72,931.66,64.0091,937.53,51.6559,42.9722,62.891000000000005,76.0383,59.6588,122.2478,72.6968,121.8632,83.0941,59.5999,153.80100000000002,70.5125,50.5147,72.1807,119.49,175.5229,118.6977,53.3324,45.6179,39.9464,141.5393,40.2911,,39.5428,26.0872,140.2,52.5101,99.1584,77.4929,33.874,93.25,94.9742,704.58,178.8883,80.1289,,39.3932,23.0079,45.7378,54.8146,41.2066,179.9712,166.34,48.38,268.6,361.9625,23.3511,174.2964,1910.41,39.9712,116.7618,26.35,52.1758,211.3016,66.9448,38.4525,68.9566,22.9677,32.76,53.528999999999996,79.1793,37.51,68.0423,58.71,58.4547,94.7591,80.9184,35.85,62.1776,81.9641,124.46,37.935,25.6235,18.5402,64.12,25.2217,39.2804,322.6,96.0689,472.4,132.582,49.117,156.6552,114.219,67.1526,119.2565,32.1294,57.604,35.4388,85.6634,125.4989,114.5139,42.5312,40.8314,59.3603,68.5723,36.7966,69.0588,35.7754,126.8233,43.9308,72.8357,172.1711,204.7925,30.52,27.3775,,171.0521,17.3303,87.8439,50.1124,146.3627,76.524,31.6987,83.0395,82.5921,65.24,107.9543,46.0618,64.3905,36.3751,94.634,104.3592,57.7914,26.63,26.08,60.06,71.4568,81.96,69.983,59.2719,,78.0605,97.7409,25.1513,74.9189,65.5623,35.6064,74.2468,70.8837,33.2557,123.3942,74.2343,110.45,94.76,54.4259,69.4495,87.3412,132.9138,404.7976,60.3924,236.1205,89.48100000000001,,55.4272,236.06,31.6039,138.0059,52.6713,68.0596,74.5163,126.42,150.85,21.5883,123.1933,187.2237,81.4589,23.6341,26.5749,93.31700000000001,60.125
2017-05-05,188.1048,43.0069,61.8695,133.03,117.2499,53.1271,134.84,10.19,144.4323,10.4624,151.9571,35.4614,55.6429,139.736,52.13,81.6675,107.1717,108.235,128.82,138.03,76.0598,235.8273,249.2387,37.625,81.9146,950.28,927.13,64.5644,934.15,51.6277,43.5594,63.2516,76.0286,59.6969,123.4953,73.6286,122.5481,82.4795,59.4026,153.3516,70.7972,51.1469,72.3047,121.2,175.9229,119.7456,53.8383,46.9417,40.6775,143.8865,40.4944,,39.5707,26.7536,144.72,52.8421,98.6363,78.2452,34.3641,93.24,95.1563,705.31,180.49900000000002,80.5788,,39.173,22.9018,45.7763,54.8048,40.898,180.4969,166.55,49.0933,262.15,362.3874,23.4532,176.1435,1903.65,40.358000000000004,117.2634,26.51,52.138000000000005,214.1864,66.6932,38.9372,69.7074,23.6427,33.04,53.6786,78.9681,38.1,67.7898,59.71,58.5011,94.9975,81.679,36.77,63.4922,83.0113,122.41,38.44,25.6876,18.4308,64.89,26.4795,39.2511,334.78,96.9671,475.3,132.0548,49.0493,160.1736,118.6268,67.0295,120.2834,32.3268,57.6327,35.0877,86.5839,126.0014,114.6297,42.8233,40.8595,61.7738,68.4388,37.4885,68.7324,35.8134,129.2777,44.7439,73.6944,173.4439,205.6121,30.65,27.444000000000003,,168.9426,17.0845,88.9004,50.8682,145.8375,76.458,31.7864,82.8222,82.5921,65.45,108.995,46.1186,64.6567,37.3981,99.0472,106.1689,57.5528,27.09,26.46,61.6,71.7003,82.0,70.8249,60.5794,,80.3888,98.0693,25.3605,75.2727,66.2639,35.4874,75.6726,71.8371,33.2458,123.6386,74.1599,110.58,95.74,55.1463,70.1752,89.5888,134.8075,406.6772,61.405,236.0074,90.4551,,55.4831,234.1973,31.8731,137.3017,52.5939,68.1338,74.8631,128.57,150.24,21.6594,124.4871,188.4282,81.0005,23.5297,26.5381,93.1593,60.0
2017-05-08,187.3973,43.0454,61.1491,130.78,116.8543,53.285,135.12,10.04,146.4148,10.4531,151.2991,35.4518,55.3285,138.7583,50.17,80.0292,106.7333,108.1313,124.48,137.0,75.3728,232.9486,251.063,37.3714,81.2627,958.69,934.3,64.3733,949.04,51.4863,43.9802,63.1676,75.8733,58.9448,123.66799999999999,73.5517,122.1295,83.1517,59.146,152.6214,71.1898,50.8745,72.8676,121.13,175.4643,120.2744,53.3615,47.856,39.8724,147.7986,40.2137,,40.065,26.538,142.75,52.6239,99.9462,77.9976,34.3731,93.39,92.6741,709.98,179.6655,80.1863,,38.9625,23.1141,45.8051,54.56,40.9073,177.7904,165.02,49.2264,260.42,361.0843,23.4532,177.1051,1903.91,40.242,116.9322,26.39,51.9394,212.8906,66.1803,39.239000000000004,67.9112,23.1927,32.83,54.0994,78.8241,38.24,67.3595,60.28,58.2319,94.7401,80.2163,36.33,61.7101,82.7999,118.36,37.895,25.5228,19.368,64.61,25.8646,39.525,323.81,97.7829,471.15,131.5563,48.8948,161.6729,120.2144,66.1684,118.2492,32.2328,57.8815,35.4578,86.2968,125.0722,113.0274,42.861000000000004,41.0465,62.8096,68.4674,37.6711,69.03,35.728,130.6147,45.0883,73.3066,174.9348,206.3018,30.5,27.6433,,168.3964,17.0373,88.3814,50.1996,146.5972,76.4486,31.8449,82.35799999999999,82.3557,65.39,108.5421,45.9481,64.499,37.5358,100.0113,105.917,57.6769,27.25,26.51,61.28,71.7684,82.29,71.0965,60.6333,,79.5169,98.0224,25.6244,75.2183,66.2808,35.3784,75.3589,71.7623,32.9878,123.1303,74.0669,109.98,95.73,54.8469,69.9757,90.3873,133.2731,407.0493,60.9643,235.5267,90.2115,,55.6788,233.9787,31.7988,136.5094,51.9074,67.9667,75.6572,129.76,151.06,21.7163,122.2932,187.1454,81.2834,23.6626,26.7498,92.5484,59.92
2017-05-09,186.7464,43.0358,61.1121,130.88,116.8158,53.9068,135.6,10.18,145.56799999999998,10.4809,151.4564,35.2277,55.8688,137.9136,50.4,80.6807,106.5093,107.0002,124.7,138.17,75.5494,229.6365,253.8432,37.1648,80.6875,956.71,932.17,63.9909,952.82,51.0905,46.0745,62.7759,76.1451,58.8496,122.9195,72.3318,122.6337,84.064,59.5111,152.7993,71.3174,49.9214,74.8901,121.29,173.4153,121.7337,53.3615,48.0465,39.6966,148.7452,40.6977,,39.5054,26.7144,144.93,52.3773,99.1204,76.7025,34.0611,94.74,93.0383,707.05,179.9184,79.4683,,38.9772,23.1334,45.2671,54.99100000000001,40.6548,175.8822,163.46,49.2835,261.28,359.309,24.0194,177.9524,1911.13,40.5224,116.5252,26.38,52.2987,216.0876,66.1609,39.2549,67.34100000000001,23.3003,33.0,53.4635,79.0161,38.65,67.7149,60.28,58.6868,94.6638,82.8784,36.26,61.8952,83.2515,120.1,37.865,25.1382,19.5476,64.85,25.5478,39.613,325.52,96.3164,479.13,130.6839,48.576,162.5724,117.3548,65.2883,118.8262,31.8662,57.6231,35.287,85.9306,125.5652,113.5487,42.3144,40.6912,62.7021,68.1434,37.5558,68.358,35.3864,129.3077,44.2656,72.771,173.2295,207.5512,30.41,27.6054,,168.4354,16.8576,88.0014,50.1996,147.9667,76.4957,32.3812,82.1407,82.5354,65.87,109.4479,46.933,62.35,37.2702,99.0173,106.3462,58.2236,26.66,26.0,61.24,71.7684,82.78,70.1459,61.0948,,78.75399999999999,97.5345,25.3696,74.4835,66.7795,35.3189,74.5129,71.7436,33.4641,122.7979,74.0017,109.99,96.01,55.0621,69.0215,90.338,131.9523,406.3528,60.7956,236.06400000000002,90.572,,55.2968,231.0039,31.1769,136.3432,51.6076,67.9018,75.1278,130.84,150.48,21.5741,122.3963,186.832,81.0981,23.5677,26.4737,91.4842,59.865
2017-05-10,185.5012,42.872,60.9367,131.8,116.9412,55.2589,136.15,10.79,145.6078,10.6934,151.4957,35.4995,55.2794,137.8661,49.85,79.7034,107.7173,107.9522,120.95,137.01,75.4022,221.1736,252.2336,37.1178,80.8026,954.84,928.78,64.0091,948.95,51.3166,46.2898,62.8692,76.34899999999999,58.4213,121.9695,72.6968,122.805,84.6402,59.1657,150.2623,71.6315,50.6508,75.3957,120.54,175.757,121.52799999999999,52.8848,48.7703,40.113,148.0401,41.5012,,39.4402,26.734,145.43,52.6239,98.3611,77.0263,34.2661,95.87,92.60700000000001,698.03,180.0401,79.9757,,39.2464,23.2974,45.3055,55.0399,40.8431,175.00599999999997,163.72,49.4547,257.92,360.9804,24.5948,175.7362,1824.77,40.7545,116.4306,26.46,52.1285,218.8021,68.4837,39.1278,66.6853,24.3372,32.93,53.7721,78.3922,38.23,67.3501,59.93,57.6842,95.6839,82.7322,36.27,60.8921,83.1458,119.68,38.68,25.2206,19.6101,64.73,25.7342,39.3484,325.58,97.6179,486.42,132.2944,49.1363,162.8223,118.4,65.4965,118.7675,31.7158,57.7571,35.3155,86.0989,126.2479,112.9792,42.5783,40.7473,62.5066,68.4293,37.575,68.4732,35.6805,132.3707,45.5476,72.9834,173.0346,207.2413,30.17,27.6338,,167.6236,18.862000000000002,87.779,50.1124,149.3643,76.3448,32.3324,82.1802,82.8758,66.54,109.419,47.3213,61.6304,37.9096,101.7606,106.7473,57.8495,26.11,25.45,61.67,71.9827,83.02,70.3723,61.5717,,78.4469,98.1443,25.4879,74.8192,67.2951,34.972,74.8646,72.05199999999999,33.6229,123.8244,73.5458,110.61,108.16,55.5904,69.4343,93.1968,131.9911,405.5323,61.0862,236.8841,91.6435,,55.185,231.8973,31.3347,136.7637,51.3852,67.911,75.4687,131.6,150.29,21.5693,123.7558,185.8136,81.5175,23.3684,26.5565,90.8338,59.625
2017-05-11,185.6049,42.2554,60.3086,130.85,116.5552,55.0221,136.29,11.07,145.3986,10.600999999999999,149.9025,35.2754,55.2401,136.5468,49.85,80.1441,107.8829,108.4612,119.04,137.46,75.8537,222.4156,245.4497,37.0051,80.4383,955.89,930.6,64.1639,947.62,51.3166,45.54600000000001,62.9998,75.6403,58.8211,121.1826,72.7352,121.37799999999999,85.3316,59.067,149.8598,71.2781,50.1257,74.8328,119.89,178.2842,121.7337,52.6512,48.6369,39.9742,149.3204,42.0917,,39.1977,26.6654,146.02,52.292,97.4309,76.9311,34.2572,95.41,92.4441,693.85,179.6281,80.0236,,39.1534,23.2202,45.0846,55.1967,40.5229,179.9712,163.27,49.4262,254.15,361.54699999999997,24.5205,176.4653,1813.56,40.4547,114.7459,26.37,52.1285,218.5751,68.5224,39.4138,66.3146,24.2687,32.99,53.9031,77.3215,37.18,68.0797,59.28,57.545,96.2846,82.2641,34.92,61.1064,82.62700000000001,119.52,38.12,25.1107,19.0868,64.75,25.6211,39.221,324.61,97.3521,488.52,131.5371,48.9431,163.7419,116.7127,65.6573,119.8433,31.6124,58.0728,35.1162,86.2177,125.7454,112.7282,42.5971,40.8408,62.7802,68.2578,37.7288,67.8108,35.5761,132.1911,45.6197,73.3712,173.7362,207.3013,29.92,27.3395,,167.5355,18.5311,87.5102,50.5193,148.9985,77.6087,32.4202,81.7556,83.4338,66.88,109.3419,47.0561,61.8078,37.3292,100.7667,106.0383,57.7824,26.33,25.7,61.63,70.1809,81.49,70.2636,61.4486,,78.6062,98.2756,25.4879,75.2909,67.1345,34.5754,73.9997,71.99600000000001,33.8611,123.8928,73.1085,110.25,108.58,54.864,69.1591,92.9405,131.7386,409.0815,60.7674,236.9123,90.494,,55.4179,232.2965,31.398000000000003,136.7931,51.5012,67.3169,76.1137,129.94,150.04,21.3275,121.6182,186.88099999999997,81.53699999999999,23.1882,26.5197,89.671,59.93
